id,userid,newuser,date,time,action,productid,producte,category,price,discount,profit,age,gender,location
160,78901,no,2022-01-29,2:30,addtocart,1020,Boots,Footwear,180,0.1,9.0,42,Female,"New Orleans, LA"
158,56789,yes,2022-06-07,8:00,browse,1014,Earrings,Jewelry,35,0.15,1.75,39,Female,"Chicago, IL"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
62,89012,yes,2022-07-11,8:00,browse,1016,Bracelet,Jewelry,35,0.05,3.5,28,Female,"Phoenix, AZ"
131,56789,yes,2022-04-22,11:15,browse,1010,Backpack,Accessories,70,0.05,7.0,39,Female,"Los Angeles, CA"
99,90123,no,2022-07-12,11:15,purchase,1002,T-shirt,Clothing,25,0.0,2.5,35,Male,"Mi, FL"
199,12345,yes,2022-07-18,11:15,browse,1017,Ring,Jewelry,40,0.05,2.0,33,Male,"San Antonio, TX"
166,45678,no,2022-05-20,8:00,addtocart,1023,Hat,Accessories,15,0.1,0.75,36,Female,"Austin, TX"
143,89012,yes,2022-02-09,11:15,browse,1003,T-Shirt,Clothing,30,0.05,1.5,26,Male,"New York, NY"
218,23456,yes,2022-07-19,8:00,browse,1020,Belt,Accessories,30,0.05,3.0,25,Female,"Portland, OR"
211,45678,yes,2022-07-30,11:15,browse,1024,Bracelet,Jewelry,25,0.2,2.5,42,Female,"Los Angeles, CA"
100,12345,no,2022-03-30,2:30,addtocart,1020,Scarf,Accessories,20,0.1,3.0,29,Female,"San Diego, CA"
61,78901,no,2022-04-01,5:45,purchase,1009,Headphones,Electronics,100,0.0,5.0,44,Male,"Los Angeles, CA"
214,78901,no,2022-06-11,8:00,purchase,1017,Sunglasses,Accessories,40,0.0,4.0,42,Male,"New Orleans, LA"
1,12345,no,2022-08-07,10:30:00,purchase,1001,Jeans,Clothing,60,0.1,6.0,28,Male,"New York, NY"
174,34567,no,2022-04-06,8:00,purchase,1002,Jeans,Clothing,80,0.0,8.0,34,Female,"Mi, FL"
59,56789,yes,2022-02-20,11:15,browse,1005,Sweater,Clothing,70,0.05,3.5,24,Male,"Boston, MA"
216,90123,no,2022-04-09,2:30,addtocart,1005,T-shirt,Clothing,25,0.05,2.5,29,Female,"Boston, MA"
33,67890,no,2022-08-10,9:30,addtocart,1022,Gloves,Accessories,20,0.0,2.0,30,Male,"Mi, FL"
52,78901,no,2022-02-13,4:15,purchase,1010,Necklace,Jewelry,80,0.0,4.0,44,Female,"Mi, FL"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
91,12345,no,2022-04-13,11:15,addtocart,1013,Necklace,Jewelry,50,0.1,5.0,30,Female,"Denver, CO"
132,67890,no,2022-05-22,2:30,purchase,1021,Belt,Accessories,30,0.0,3.0,36,Male,"New York, NY"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
98,89012,yes,2022-07-09,8:00,browse,1023,Backpack,Accessories,60,0.05,6.0,25,Female,"Chicago, IL"
163,12345,no,2022-08-24,11:15,addtocart,1023,Necklace,Jewelry,40,0.1,2.0,31,Female,"San Francisco, CA"
236,23456,yes,2022-08-07,2:30,browse,1004,Jeans,Clothing,60,0.05,6.0,24,Female,"New York, NY"
34,78901,yes,2022-01-03,13:45,purchase,1001,Shoes,Footwear,80,0.1,12.0,23,Nonbinary,"Philadelphia, PA"
32,56789,yes,2022-07-02,19:15:00,browse,1021,Necklace,Jewelry,45,0.15,4.5,39,Female,"Chicago, IL"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
117,90123,no,2022-02-27,5:45,purchase,1005,T-Shirt,Clothing,20,0.0,2.0,41,Male,"Chicago, IL"
37,56789,yes,2022-02-06,13:00,browse,1006,Headphones,Electronics,100,0.05,10.0,25,Male,"Atlanta, GA"
119,23456,yes,2022-07-18,11:15,browse,1017,Ring,Jewelry,40,0.05,2.0,29,Male,"San Diego, CA"
197,89012,yes,2022-08-08,5:45,addtocart,1022,Backpack,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
230,56789,yes,2022-05-28,8:00,browse,1021,Scarf,Accessories,15,0.05,1.5,27,Male,"Mi, FL"
237,34567,no,2022-07-02,5:45,addtocart,1020,Necklace,Jewelry,45,0.1,4.5,36,Male,"San Diego, CA"
166,45678,no,2022-05-20,8:00,addtocart,1023,Hat,Accessories,15,0.1,0.75,36,Female,"Austin, TX"
241,78901,no,2022-09-01,5:45,purchase,1013,Backpack,Accessories,75,0.0,7.5,42,Male,"Mi, FL"
121,45678,no,2022-07-13,5:45,addtocart,1020,Wallet,Accessories,20,0.1,1.0,25,Male,"Los Angeles, CA"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
9,90123,yes,2022-01-23,12:45:00,purchase,1009,Headphones,Electronics,150,0.05,15.0,21,Female,"Philadelphia, PA"
243,90123,no,2022-08-23,11:15,addtocart,1004,Blouse,Clothing,60,0.1,6.0,33,Male,Washington D.C.
60,67890,no,2022-02-27,2:30,addtocart,1005,T-Shirt,Clothing,20,0.1,2.0,32,Female,"Washington, D.C."
161,89012,yes,2022-06-10,5:45,browse,1003,Jacket,Clothing,100,0.2,5.0,42,Female,"Los Angeles, CA"
137,23456,yes,2022-05-24,5:45,browse,1020,Wallet,Accessories,40,0.05,4.0,30,Male,"Seattle, WA"
94,45678,no,2022-07-25,8:00,addtocart,1016,Earrings,Jewelry,30,0.1,3.0,32,Male,"Charlotte, NC"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
97,78901,no,2022-04-07,5:45,addtocart,1011,Headphones,Electronics,100,0.1,10.0,28,Female,"Houston, TX"
82,12345,no,2022-01-01,8:00,addtocart,1011,Power Bank,Accessories,25,0.1,2.5,31,Female,Washington D.C.
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
63,90123,no,2022-03-06,11:15,addtocart,1001,Jeans,Clothing,50,0.1,5.0,35,Male,"San Antonio, TX"
204,67890,no,2022-04-13,2:30,purchase,1013,Necklace,Jewelry,50,0.0,5.0,37,Female,"Houston, TX"
139,45678,no,2022-05-19,11:15,addtocart,1011,Earrings,Jewelry,15,0.1,1.5,25,Female,"Los Angeles, CA"
148,45678,no,2022-08-18,2:30,addtocart,1021,Scarf,Accessories,15,0.1,0.75,27,Male,"Denver, CO"
86,56789,yes,2022-01-17,8:00,browse,1022,Sunglasses,Accessories,120,0.05,6.0,27,Male,"Mi, FL"
39,34567,no,2022-02-08,8:30,browse,1013,Skirt,Clothing,70,0.1,4.2,38,Male,"Houston, TX"
119,23456,yes,2022-04-29,11:15,browse,1003,Jacket,Clothing,100,0.05,5.0,29,Female,"San Diego, CA"
32,56789,yes,2022-07-23,19:15:00,browse,1021,Necklace,Jewelry,60,0.15,6.0,39,Female,"Chicago, IL"
201,34567,no,2022-01-07,5:45,purchase,1011,Watch,Accessories,250,0.0,25.0,41,Male,"Mi, FL"
123,67890,no,2022-05-03,11:15,purchase,1008,Dress,Clothing,60,0.0,6.0,36,Male,"San Francisco, CA"
97,78901,no,2022-02-06,5:45,addtocart,1011,Headphones,Electronics,100,0.1,10.0,28,Male,"Houston, TX"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
44,89012,no,2022-03-16,1:45,purchase,1010,Necklace,Jewelry,80,0.0,4.0,36,Nonbinary,"Boston, MA"
89,89012,yes,2022-03-08,5:45,browse,1004,Jeans,Clothing,80,0.05,8.0,22,Female,"Austin, TX"
17,89012,no,2022-08-07,9:00:00,addtocart,1015,Sneakers,Footwear,120,0.0,6.0,45,Male,"Austin, TX"
19,12345,no,2022-02-03,14:30:00,purchase,1001,Shoes,Footwear,80,0.1,8.0,37,Female,"New York, NY"
2,23456,yes,2022-02-06,14:45:00,browse,1002,Jeans,Clothing,50,0.2,10.0,42,Female,"Los Angeles, CA"
34,78901,yes,2022-01-03,13:45,purchase,1001,Shoes,Footwear,80,0.1,12.0,23,Nonbinary,"Philadelphia, PA"
130,45678,no,2022-05-10,8:00,addtocart,1004,Hoodie,Clothing,35,0.1,3.5,28,Female,"Houston, TX"
144,90123,yes,2022-05-24,2:30,browse,1017,Wallet,Accessories,40,0.05,4.0,26,Male,"Mi, FL"
218,23456,yes,2022-03-26,8:00,browse,1020,Belt,Accessories,30,0.05,1.5,25,Female,"Portland, OR"
47,12345,no,2022-02-18,6:30,addtocart,1019,Backpack,Accessories,75,0.1,11.25,43,Female,"Austin, TX"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
229,45678,no,2022-04-24,5:45,purchase,1004,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
130,45678,no,2022-03-04,8:00,addtocart,1004,Hoodie,Clothing,50,0.1,5.0,28,Male,"Houston, TX"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
177,67890,no,2022-04-09,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
91,12345,no,2022-07-26,11:15,addtocart,1021,Hat,Accessories,20,0.1,1.0,30,Female,"Denver, CO"
121,45678,no,2022-05-01,5:45,purchase,1020,Wallet,Accessories,40,0.0,4.0,35,Female,"Los Angeles, CA"
243,90123,no,2022-06-06,11:15,addtocart,1003,Dress,Clothing,75,0.1,7.5,33,Male,"Austin, TX"
12,34567,no,2022-01-12,13:15:00,purchase,1004,Hat,Accessories,20,0.0,1.0,35,Male,"Chicago, IL"
52,78901,no,2022-06-20,4:15,purchase,1010,Necklace,Jewelry,70,0.0,7.0,44,Female,"Mi, FL"
63,90123,no,2022-03-26,11:15,addtocart,1001,Hoodie,Clothing,50,0.1,2.5,35,Male,"San Antonio, TX"
139,45678,no,2022-05-19,11:15,purchase,1011,Earrings,Jewelry,15,0.0,1.5,42,Male,"Los Angeles, CA"
32,56789,yes,2022-06-30,19:15:00,browse,1021,Necklace,Jewelry,60,0.15,6.0,39,Female,"Chicago, IL"
166,45678,no,2022-06-15,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,42,Female,"Austin, TX"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
4,45678,no,2022-05-07,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,2.0,19,Nonbinary,"San Francisco, CA"
10,12345,no,2022-06-06,17:00:00,purchase,1010,Dress,Clothing,75,0.1,7.5,28,Male,"New York, NY"
26,89012,no,2022-01-26,10:30:00,addtocart,1018,Belt,Accessories,20,0.0,2.0,27,Male,"Boston, MA"
12,34567,no,2022-06-01,13:15:00,purchase,1004,Hat,Accessories,20,0.05,1.0,35,Male,"Chicago, IL"
82,12345,no,2022-08-26,8:00,addtocart,1011,Belt,Accessories,20,0.1,2.0,31,Female,Washington D.C.
132,67890,no,2022-07-29,2:30,purchase,1021,Wallet,Accessories,35,0.0,3.5,36,Male,"New York, NY"
123,67890,no,2022-05-03,11:15,addtocart,1008,Dress,Clothing,60,0.1,6.0,30,Male,"San Francisco, CA"
101,23456,yes,2022-01-30,5:45,browse,1008,Smartphone,Electronics,800,0.05,80.0,26,Male,"New York, NY"
4,45678,no,2022-08-03,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
220,45678,no,2022-03-28,2:30,purchase,1018,Backpack,Accessories,60,0.0,6.0,28,Female,"San Francisco, CA"
89,89012,yes,2022-08-27,5:45,browse,1004,Jeans,Clothing,60,0.05,3.0,22,Female,"Austin, TX"
77,56789,yes,2022-05-21,5:45,addtocart,1002,Jacket,Clothing,80,0.1,8.0,24,Male,"Los Angeles, CA"
230,56789,yes,2022-05-28,8:00,browse,1021,Scarf,Accessories,15,0.05,1.5,27,Male,"Mi, FL"
182,23456,yes,2022-07-28,8:00,browse,1022,Backpack,Accessories,50,0.05,5.0,33,Male,"Seattle, WA"
116,89012,yes,2022-01-13,2:30,browse,1024,Sunglasses,Accessories,80,0.05,4.0,28,Female,"Seattle, WA"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
226,12345,no,2022-05-30,8:00,purchase,1015,Sunglasses,Accessories,30,0.0,3.0,33,Male,"Los Angeles, CA"
163,12345,no,2022-04-21,11:15,addtocart,1013,Necklace,Jewelry,80,0.1,8.0,31,Female,"San Francisco, CA"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
169,78901,no,2022-04-24,5:45,addtocart,1009,Skirt,Clothing,40,0.1,4.0,28,Male,"Portland, OR"
127,34567,no,2022-08-06,11:15,purchase,1019,Scarf,Accessories,30,0.0,1.5,41,Male,"Dallas, TX"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
52,78901,no,2022-02-13,4:15,purchase,1010,Necklace,Jewelry,80,0.0,4.0,44,Female,"Mi, FL"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
241,78901,no,2022-08-29,5:45,purchase,1003,Dress,Clothing,80,0.0,8.0,44,Female,"Mi, FL"
24,67890,no,2022-01-04,9:45:00,purchase,1004,Hat,Accessories,20,0.05,1.0,36,Female,"Seattle, WA"
218,23456,yes,2022-03-26,8:00,browse,1020,Belt,Accessories,30,0.05,1.5,25,Female,"Portland, OR"
218,23456,yes,2022-01-26,8:00,browse,1020,Belt,Accessories,30,0.05,2.0,25,Female,"Portland, OR"
121,45678,no,2022-01-26,5:45,addtocart,1020,Belt,Accessories,30,0.1,2.0,25,Male,"Los Angeles, CA"
100,12345,no,2022-08-06,2:30,addtocart,1020,Scarf,Accessories,30,0.1,1.5,29,Female,"San Diego, CA"
214,78901,no,2022-07-09,8:00,purchase,1023,Backpack,Accessories,60,0.0,6.0,42,Male,"New Orleans, LA"
178,78901,no,2022-06-27,8:00,addtocart,1020,Sunglasses,Accessories,40,0.1,4.0,29,Female,"San Francisco, CA"
48,34567,no,2022-02-17,3:15,addtocart,1004,Jeans,Clothing,60,0.1,3.6,46,Female,"San Diego, CA"
30,34567,no,2022-04-11,11:45:00,purchase,1008,Smartphone,Electronics,800,0.1,40.0,46,Female,"New York, NY"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
116,89012,yes,2022-01-13,2:30,browse,1024,Sunglasses,Accessories,80,0.05,4.0,28,Female,"Seattle, WA"
106,78901,no,2022-02-22,8:00,browse,1025,Watch,Accessories,100,0.05,5.0,37,Male,"San Francisco, CA"
3,34567,no,2022-01-03,9:15:00,purchase,1003,Shoes,Footwear,80,0.05,12.0,35,Male,"Chicago, IL"
59,56789,yes,2022-02-20,11:15,browse,1005,Sweater,Clothing,70,0.05,3.5,24,Male,"Boston, MA"
149,56789,yes,2022-05-13,5:45,browse,1009,Skirt,Clothing,45,0.05,4.5,34,Male,"Phoenix, AZ"
59,56789,yes,2022-08-15,11:15,browse,1019,Earrings,Jewelry,25,0.05,1.25,24,Male,"Boston, MA"
117,90123,no,2022-01-18,5:45,purchase,1005,T-Shirt,Clothing,25,0.0,1.25,41,Male,"Chicago, IL"
16,78901,yes,2022-04-22,16:45:00,browse,1014,Backpack,Accessories,70,0.1,7.0,25,Female,"Seattle, WA"
160,78901,no,2022-06-21,2:30,addtocart,1020,Belt,Accessories,30,0.1,3.0,33,Male,"Mi, FL"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
47,23456,yes,2022-07-08,12:00,addtocart,1012,Dress,Clothing,75,0.05,7.5,22,Male,"Seattle, WA"
99,90123,no,2022-04-27,11:15,purchase,1002,T-Shirt,Clothing,25,0.0,2.5,35,Male,"Mi, FL"
108,90123,no,2022-02-20,2:30,addtocart,1021,Belt,Accessories,35,0.1,3.5,32,Male,Washington D.C.
60,67890,no,2022-04-14,2:30,addtocart,1015,Earrings,Jewelry,40,0.1,2.0,32,Female,"Washington, D.C."
68,56789,yes,2022-04-30,2:30,browse,1014,Necklace,Jewelry,70,0.05,7.0,26,Male,"Mi, FL"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
70,78901,no,2022-01-06,8:00,purchase,1007,Laptop,Electronics,1000,0.0,50.0,41,Male,"Seattle, WA"
202,45678,no,2022-07-19,2:30,addtocart,1020,Belt,Accessories,30,0.1,3.0,29,Female,"Nashville, TN"
117,90123,no,2022-01-18,5:45,purchase,1005,T-Shirt,Clothing,25,0.0,1.25,41,Male,"Chicago, IL"
32,56789,yes,2022-07-23,19:15:00,browse,1021,Necklace,Jewelry,60,0.15,6.0,39,Female,"Chicago, IL"
89,89012,yes,2022-05-06,5:45,purchase,1006,Jeans,Clothing,50,0.0,5.0,24,Female,"Austin, TX"
191,23456,yes,2022-03-20,11:15,browse,1008,Sweatshirt,Clothing,45,0.05,2.25,31,Female,"Denver, CO"
117,90123,no,2022-07-15,5:45,purchase,1005,T-Shirt,Clothing,25,0.0,1.25,41,Male,"Chicago, IL"
113,56789,yes,2022-01-05,5:45,browse,1022,Socks,Clothing,10,0.05,0.5,22,Female,"Atlanta, GA"
161,89012,no,2022-03-16,5:45,purchase,1003,Sweatshirt,Clothing,40,0.0,4.0,42,Male,"Los Angeles, CA"
120,34567,no,2022-04-21,2:30,purchase,1014,Necklace,Jewelry,80,0.0,8.0,36,Female,"Houston, TX"
139,45678,no,2022-05-19,11:15,purchase,1011,Earrings,Jewelry,15,0.0,1.5,44,Male,"Los Angeles, CA"
121,45678,no,2022-05-31,5:45,addtocart,1020,Watch,Accessories,40,0.1,4.0,25,Male,"Los Angeles, CA"
190,12345,no,2022-07-01,8:00,addtocart,1023,Backpack,Accessories,70,0.1,3.5,27,Male,"Dallas, TX"
217,12345,no,2022-02-18,5:45,purchase,1019,Backpack,Accessories,75,0.0,11.25,41,Male,"Mi, FL"
9,90123,yes,2022-02-06,12:45:00,purchase,1009,Headphones,Electronics,100,0.05,10.0,21,Female,"Philadelphia, PA"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
70,78901,no,2022-03-31,8:00,purchase,1007,Laptop,Electronics,1200,0.0,120.0,41,Male,"Seattle, WA"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
131,56789,yes,2022-04-22,11:15,browse,1010,Backpack,Accessories,70,0.05,7.0,39,Female,"Los Angeles, CA"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
63,90123,no,2022-03-06,11:15,addtocart,1001,Jeans,Clothing,50,0.1,5.0,35,Male,"San Antonio, TX"
119,23456,yes,2022-04-03,11:15,browse,1003,Jacket,Clothing,100,0.05,10.0,29,Male,"San Diego, CA"
174,34567,no,2022-05-17,8:00,purchase,1002,T-Shirt,Clothing,30,0.0,1.5,34,Female,"Mi, FL"
52,78901,no,2022-04-26,4:15,purchase,1010,Necklace,Jewelry,80,0.0,4.0,44,Female,"Mi, FL"
52,78901,no,2022-04-21,4:15,purchase,1010,Necklace,Jewelry,80,0.0,8.0,44,Female,"Mi, FL"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
241,78901,no,2022-05-20,5:45,purchase,1023,Hat,Accessories,15,0.0,0.75,42,Male,"Los Angeles, CA"
194,56789,yes,2022-07-29,8:00,browse,1019,Wallet,Accessories,35,0.05,3.5,25,Male,"Chicago, IL"
70,78901,no,2022-02-06,8:00,purchase,1007,Headphones,Electronics,100,0.0,10.0,41,Male,"Seattle, WA"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
100,12345,no,2022-08-06,2:30,addtocart,1020,Scarf,Accessories,30,0.1,1.5,29,Female,"San Diego, CA"
27,90123,yes,2022-05-21,13:00:00,purchase,1002,Jacket,Clothing,80,0.1,8.0,42,Female,"Austin, TX"
19,12345,no,2022-02-03,14:30:00,purchase,1001,Shoes,Footwear,80,0.1,8.0,37,Female,"New York, NY"
197,89012,yes,2022-08-08,5:45,addtocart,1022,Backpack,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
188,89012,no,2022-07-07,2:30,addtocart,1012,Earrings,Jewelry,30,0.1,1.5,24,Male,"Los Angeles, CA"
230,56789,yes,2022-05-28,8:00,browse,1021,Scarf,Accessories,15,0.05,1.5,27,Male,"Mi, FL"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
190,12345,no,2022-07-01,8:00,addtocart,1023,Backpack,Accessories,70,0.1,3.5,27,Male,"Dallas, TX"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
190,12345,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,27,Female,"Dallas, TX"
116,89012,no,2022-04-26,2:30,purchase,1024,Sunglasses,Accessories,80,0.05,4.0,27,Female,"Seattle, WA"
172,12345,no,2022-06-21,2:30,addtocart,1021,Sunglasses,Accessories,30,0.05,3.0,29,Female,"Seattle, WA"
64,12345,yes,2022-04-06,2:30,purchase,1018,Fitness Watch,Electronics,80,0.1,8.0,33,Male,"Atlanta, GA"
178,78901,no,2022-06-27,8:00,purchase,1020,Sunglasses,Accessories,40,0.05,4.0,29,Female,"San Francisco, CA"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
79,78901,no,2022-03-20,11:15,purchase,1015,Bracelet,Jewelry,45,0.0,2.25,35,Female,"Houston, TX"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
119,23456,yes,2022-05-23,11:15,browse,1003,T-Shirt,Clothing,20,0.05,1.0,29,Male,"San Diego, CA"
236,23456,yes,2022-08-09,2:30,browse,1020,Necklace,Jewelry,40,0.05,2.0,24,Female,"New York, NY"
238,45678,no,2022-03-23,8:00,purchase,1011,Power Bank,Accessories,25,0.0,2.5,29,Female,"Houston, TX"
98,89012,yes,2022-07-09,8:00,browse,1023,Backpack,Accessories,60,0.05,6.0,26,Female,"Chicago, IL"
214,78901,no,2022-06-15,8:00,purchase,1023,Backpack,Accessories,60,0.0,6.0,42,Male,"New Orleans, LA"
202,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,29,Female,"Nashville, TN"
219,34567,no,2022-05-27,11:15,addtocart,1007,Jeans,Clothing,70,0.1,7.0,34,Male,Washington D.C.
156,34567,no,2022-06-05,2:30,purchase,1005,T-Shirt,Clothing,20,0.0,2.0,45,Female,"Boston, MA"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
87,67890,no,2022-03-28,11:15,addtocart,1012,Backpack,Accessories,60,0.1,6.0,31,Female,"Seattle, WA"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
63,90123,no,2022-03-06,11:15,addtocart,1001,Jeans,Clothing,50,0.1,5.0,35,Male,"San Antonio, TX"
53,89012,yes,2022-07-20,7:30,browse,1021,Watch,Accessories,100,0.05,10.0,28,Male,"Austin, TX"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
204,67890,no,2022-06-30,2:30,purchase,1013,Necklace,Jewelry,60,0.0,6.0,37,Female,"Houston, TX"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
98,89012,yes,2022-05-07,8:00,browse,1023,Scarf,Accessories,20,0.05,2.0,25,Female,"Chicago, IL"
122,56789,yes,2022-07-09,8:00,browse,1023,Backpack,Accessories,60,0.05,6.0,31,Female,"New York, NY"
163,12345,no,2022-07-23,11:15,addtocart,1013,Necklace,Jewelry,60,0.1,6.0,31,Female,"San Francisco, CA"
36,90123,yes,2022-02-05,10:30,browse,1012,Dress,Clothing,90,0.1,4.5,25,Female,"Seattle, WA"
177,67890,no,2022-04-09,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
16,78901,yes,2022-06-06,16:45:00,browse,1014,Backpack,Accessories,70,0.1,7.0,25,Female,"Seattle, WA"
79,78901,no,2022-03-20,11:15,purchase,1015,Bracelet,Jewelry,45,0.0,2.25,35,Female,"Houston, TX"
138,34567,no,2022-03-28,8:00,purchase,1012,Backpack,Accessories,60,0.0,6.0,45,Female,"Boston, MA"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
9,90123,yes,2022-01-23,12:45:00,purchase,1009,Headphones,Electronics,150,0.05,15.0,21,Female,"Philadelphia, PA"
241,78901,no,2022-09-01,5:45,purchase,1013,Backpack,Accessories,75,0.0,7.5,42,Male,"Los Angeles, CA"
116,89012,yes,2022-01-13,2:30,browse,1024,Sunglasses,Accessories,80,0.05,4.0,28,Female,"Seattle, WA"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
